context_id,source_id,forbidden_term,context_classification,scan_status
G2AD-FORBID-0772,G2Z-DOSSIER-0046,JRC,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0773,G2Z-DOSSIER-0046,yield,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0774,G2Z-DOSSIER-0046,winner,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0775,G2Z-DOSSIER-0046,detection_probability,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0776,G2Z-DOSSIER-0046,wet pass probability,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0777,G2Z-DOSSIER-0046,clogging rate,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0778,G2Z-DOSSIER-0046,time-to-clog,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0779,G2Z-DOSSIER-0046,recovery,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0780,G2Z-DOSSIER-0046,fabrication release,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0781,G2Z-DOSSIER-0046,formula use,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0782,G2Z-DOSSIER-0046,grain-level ingestion,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0783,G2Z-DOSSIER-0047,q_ch weighting,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0784,G2Z-DOSSIER-0047,q_ch*eta,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0785,G2Z-DOSSIER-0047,q_ch*chi*eta,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0786,G2Z-DOSSIER-0047,chi_selected,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0787,G2Z-DOSSIER-0047,route_score,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0788,G2Z-DOSSIER-0047,JOINT_ROUTE_CLASS,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0789,G2Z-DOSSIER-0047,JRC,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0790,G2Z-DOSSIER-0047,yield,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0791,G2Z-DOSSIER-0047,winner,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0792,G2Z-DOSSIER-0047,detection_probability,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0793,G2Z-DOSSIER-0047,wet pass probability,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0794,G2Z-DOSSIER-0047,clogging rate,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0795,G2Z-DOSSIER-0047,time-to-clog,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0796,G2Z-DOSSIER-0047,recovery,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0797,G2Z-DOSSIER-0047,fabrication release,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0798,G2Z-DOSSIER-0047,formula use,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0799,G2Z-DOSSIER-0047,grain-level ingestion,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0800,G2Z-DOSSIER-0048,q_ch weighting,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0801,G2Z-DOSSIER-0048,q_ch*eta,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0802,G2Z-DOSSIER-0048,q_ch*chi*eta,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0803,G2Z-DOSSIER-0048,chi_selected,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0804,G2Z-DOSSIER-0048,route_score,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0805,G2Z-DOSSIER-0048,JOINT_ROUTE_CLASS,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0806,G2Z-DOSSIER-0048,JRC,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0807,G2Z-DOSSIER-0048,yield,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0808,G2Z-DOSSIER-0048,winner,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0809,G2Z-DOSSIER-0048,detection_probability,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0810,G2Z-DOSSIER-0048,wet pass probability,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0811,G2Z-DOSSIER-0048,clogging rate,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0812,G2Z-DOSSIER-0048,time-to-clog,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0813,G2Z-DOSSIER-0048,recovery,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0814,G2Z-DOSSIER-0048,fabrication release,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0815,G2Z-DOSSIER-0048,formula use,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0816,G2Z-DOSSIER-0048,grain-level ingestion,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0817,G2Z-DOSSIER-0049,q_ch weighting,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0818,G2Z-DOSSIER-0049,q_ch*eta,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0819,G2Z-DOSSIER-0049,q_ch*chi*eta,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0820,G2Z-DOSSIER-0049,chi_selected,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0821,G2Z-DOSSIER-0049,route_score,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0822,G2Z-DOSSIER-0049,JOINT_ROUTE_CLASS,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0823,G2Z-DOSSIER-0049,JRC,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0824,G2Z-DOSSIER-0049,yield,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0825,G2Z-DOSSIER-0049,winner,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0826,G2Z-DOSSIER-0049,detection_probability,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0827,G2Z-DOSSIER-0049,wet pass probability,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0828,G2Z-DOSSIER-0049,clogging rate,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0829,G2Z-DOSSIER-0049,time-to-clog,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0830,G2Z-DOSSIER-0049,recovery,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0831,G2Z-DOSSIER-0049,fabrication release,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0832,G2Z-DOSSIER-0049,formula use,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0833,G2Z-DOSSIER-0049,grain-level ingestion,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0834,G2Z-DOSSIER-0050,q_ch weighting,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0835,G2Z-DOSSIER-0050,q_ch*eta,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0836,G2Z-DOSSIER-0050,q_ch*chi*eta,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0837,G2Z-DOSSIER-0050,chi_selected,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0838,G2Z-DOSSIER-0050,route_score,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0839,G2Z-DOSSIER-0050,JOINT_ROUTE_CLASS,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0840,G2Z-DOSSIER-0050,JRC,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0841,G2Z-DOSSIER-0050,yield,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0842,G2Z-DOSSIER-0050,winner,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0843,G2Z-DOSSIER-0050,detection_probability,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0844,G2Z-DOSSIER-0050,wet pass probability,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0845,G2Z-DOSSIER-0050,clogging rate,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0846,G2Z-DOSSIER-0050,time-to-clog,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0847,G2Z-DOSSIER-0050,recovery,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0848,G2Z-DOSSIER-0050,fabrication release,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0849,G2Z-DOSSIER-0050,formula use,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0850,G2Z-DOSSIER-0050,grain-level ingestion,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0851,G2Z-DOSSIER-0051,q_ch weighting,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0852,G2Z-DOSSIER-0051,q_ch*eta,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0853,G2Z-DOSSIER-0051,q_ch*chi*eta,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0854,G2Z-DOSSIER-0051,chi_selected,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0855,G2Z-DOSSIER-0051,route_score,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0856,G2Z-DOSSIER-0051,JOINT_ROUTE_CLASS,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0857,G2Z-DOSSIER-0051,JRC,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0858,G2Z-DOSSIER-0051,yield,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0859,G2Z-DOSSIER-0051,winner,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0860,G2Z-DOSSIER-0051,detection_probability,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0861,G2Z-DOSSIER-0051,wet pass probability,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0862,G2Z-DOSSIER-0051,clogging rate,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0863,G2Z-DOSSIER-0051,time-to-clog,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0864,G2Z-DOSSIER-0051,recovery,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0865,G2Z-DOSSIER-0051,fabrication release,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0866,G2Z-DOSSIER-0051,formula use,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0867,G2Z-DOSSIER-0051,grain-level ingestion,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0868,G2Z-DOSSIER-0052,q_ch weighting,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0869,G2Z-DOSSIER-0052,q_ch*eta,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0870,G2Z-DOSSIER-0052,q_ch*chi*eta,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0871,G2Z-DOSSIER-0052,chi_selected,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0872,G2Z-DOSSIER-0052,route_score,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0873,G2Z-DOSSIER-0052,JOINT_ROUTE_CLASS,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0874,G2Z-DOSSIER-0052,JRC,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0875,G2Z-DOSSIER-0052,yield,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0876,G2Z-DOSSIER-0052,winner,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0877,G2Z-DOSSIER-0052,detection_probability,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0878,G2Z-DOSSIER-0052,wet pass probability,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0879,G2Z-DOSSIER-0052,clogging rate,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0880,G2Z-DOSSIER-0052,time-to-clog,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0881,G2Z-DOSSIER-0052,recovery,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0882,G2Z-DOSSIER-0052,fabrication release,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0883,G2Z-DOSSIER-0052,formula use,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0884,G2Z-DOSSIER-0052,grain-level ingestion,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0885,G2Z-DOSSIER-0053,q_ch weighting,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0886,G2Z-DOSSIER-0053,q_ch*eta,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0887,G2Z-DOSSIER-0053,q_ch*chi*eta,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0888,G2Z-DOSSIER-0053,chi_selected,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0889,G2Z-DOSSIER-0053,route_score,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0890,G2Z-DOSSIER-0053,JOINT_ROUTE_CLASS,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0891,G2Z-DOSSIER-0053,JRC,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0892,G2Z-DOSSIER-0053,yield,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0893,G2Z-DOSSIER-0053,winner,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0894,G2Z-DOSSIER-0053,detection_probability,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0895,G2Z-DOSSIER-0053,wet pass probability,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0896,G2Z-DOSSIER-0053,clogging rate,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0897,G2Z-DOSSIER-0053,time-to-clog,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0898,G2Z-DOSSIER-0053,recovery,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0899,G2Z-DOSSIER-0053,fabrication release,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0900,G2Z-DOSSIER-0053,formula use,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0901,G2Z-DOSSIER-0053,grain-level ingestion,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0902,G2Z-DOSSIER-0054,q_ch weighting,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0903,G2Z-DOSSIER-0054,q_ch*eta,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0904,G2Z-DOSSIER-0054,q_ch*chi*eta,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0905,G2Z-DOSSIER-0054,chi_selected,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0906,G2Z-DOSSIER-0054,route_score,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0907,G2Z-DOSSIER-0054,JOINT_ROUTE_CLASS,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0908,G2Z-DOSSIER-0054,JRC,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0909,G2Z-DOSSIER-0054,yield,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0910,G2Z-DOSSIER-0054,winner,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0911,G2Z-DOSSIER-0054,detection_probability,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0912,G2Z-DOSSIER-0054,wet pass probability,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0913,G2Z-DOSSIER-0054,clogging rate,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0914,G2Z-DOSSIER-0054,time-to-clog,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0915,G2Z-DOSSIER-0054,recovery,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0916,G2Z-DOSSIER-0054,fabrication release,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0917,G2Z-DOSSIER-0054,formula use,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0918,G2Z-DOSSIER-0054,grain-level ingestion,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0919,G2Z-DOSSIER-0055,q_ch weighting,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0920,G2Z-DOSSIER-0055,q_ch*eta,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0921,G2Z-DOSSIER-0055,q_ch*chi*eta,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0922,G2Z-DOSSIER-0055,chi_selected,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0923,G2Z-DOSSIER-0055,route_score,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0924,G2Z-DOSSIER-0055,JOINT_ROUTE_CLASS,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0925,G2Z-DOSSIER-0055,JRC,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
